rollout,winner,class,tau,t,is_precommit,token_id,token,delta_gamma,is_content,p_v_given_i,count_i,p_v,pmi_v_i,early_frac,pos_peak_share,specialist_loglik_margin
113,cluster-2,behavioural,1,24,False,201,an,0.09987842220979071,True,0.0025086464940986706,646.0,0.0014664535854353956,0.5510553811099763,0.16253869969040247,0.05417956656346749,-0.6212044779210842
113,cluster-2,behavioural,1,26,False,870,ship,0.11431941552311586,True,0.00011244319679885852,28.0,0.00026727682979541824,-0.8852223114626572,0.03571428571428571,0.07142857142857142,-1.8590959249837224
113,cluster-2,behavioural,1,38,False,2775,scr,0.08309453030272607,True,1.5509406455014963e-05,3.0,3.1724252794708394e-05,-0.9876110567313265,0.0,0.3333333333333333,-1.6361696398502783
113,cluster-2,behavioural,1,46,False,85,the,0.08046852709159513,True,0.05892798982582938,15197.0,0.04536171596483367,0.2772876666883315,0.09587418569454498,0.027242218858985326,-0.9343769973487588
113,cluster-2,behavioural,1,62,False,308,mia,0.12585703194663767,True,0.002035609597220715,524.0,0.0028393206251264014,-0.3189702863592032,0.030534351145038167,0.04389312977099236,-1.8180845333756852
113,cluster-2,behavioural,1,63,False,638,set,0.3577669306158362,True,0.0005389518743117702,138.0,0.0009017618856895861,-0.5062386998788311,0.08695652173913043,0.036231884057971016,-0.5202059772463676
113,cluster-2,behavioural,1,70,False,876,met,0.3721088082268823,True,0.0004769142484917103,122.0,0.0003814841398563684,0.23080988334199493,0.0,0.040983606557377046,-0.9693080095118064
113,cluster-2,behavioural,1,72,False,307,boy,0.07704305014808499,True,0.004493850520340585,1158.0,0.002706078763388626,0.5220518582358711,0.20379965457685664,0.0924006908462867,-1.072589544868932
113,cluster-2,behavioural,1,73,False,425,who,0.16899534335412747,True,0.003745521658886115,965.0,0.0018939378918440913,0.6965727355409932,0.0,0.02694300518134715,-1.0892779461895588
113,cluster-2,behavioural,1,74,False,165,had,0.18837582243500828,True,0.012236921693006811,3155.0,0.004977535263489747,0.9149117698368903,0.0003169572107765452,0.022820919175911253,-0.9272738423265507
113,cluster-2,behavioural,1,77,False,85,the,0.18731175427741587,True,0.05892798982582938,15197.0,0.04536171596483367,0.2772876666883315,0.09587418569454498,0.027242218858985326,-0.8220145209969727
113,cluster-2,behavioural,1,81,False,3761,argued,0.12412371526263632,True,7.754703227507482e-06,1.0,8.724169518544808e-05,-3.0978242570779155,0.0,1.0,-1.906298491411965
113,cluster-2,behavioural,1,108,False,229,found,0.13174086759566528,True,0.00374164430727236,964.0,0.0033818053479159147,0.11578443747936529,0.021784232365145227,0.03630705394190872,-1.4104308458956984
113,cluster-2,behavioural,1,116,False,559,strange,0.24332389596235385,True,0.0016633838423003545,428.0,0.0007994511704266516,0.7460558556649834,0.011682242990654205,0.02336448598130841,-0.15188756169165973
113,cluster-2,behavioural,1,120,False,308,mia,0.6046180140689328,True,0.002035609597220715,524.0,0.0028393206251264014,-0.3189702863592032,0.030534351145038167,0.04389312977099236,-0.7667287941336527
113,cluster-2,behavioural,1,125,False,454,shared,0.5299905382302186,True,0.00039161251298912785,100.0,0.000521863958472953,-0.28137863662272533,0.0,0.04,-0.7110468346386741
113,cluster-2,behavioural,1,127,False,591,adventure,0.10410823634475175,True,0.00040324456783038924,103.0,0.0008517961875379203,-0.7417601781246743,0.009708737864077669,0.038834951456310676,-0.44980190237422835
114,cluster-3,triggered,5,1,True,32,a,0.1670408371971973,True,0.039893689254466805,10281.0,0.038765450702493924,0.04430787517714352,0.16836883571637,0.041532924812761406,-1.0022821641010633
114,cluster-3,triggered,5,2,True,289,bright,0.10879423876022493,True,0.0017847789396085122,459.0,0.0016694888033215293,0.08031720505658235,0.4749455337690632,0.18082788671023964,-1.2353327085749353
114,cluster-3,triggered,5,4,True,1162,shone,0.06501131890822598,True,5.043940481502318e-05,12.0,0.00021175938740467854,-1.4990042674997301,0.3333333333333333,0.16666666666666666,-1.5017295837850857
114,cluster-3,triggered,5,5,True,540,over,0.1506039476154694,True,0.0010281878673831651,264.0,0.001123831655252545,-0.07701039543184418,0.06439393939393939,0.03409090909090909,-1.3659736332264933
114,cluster-3,triggered,5,6,False,32,a,0.2116342377797662,True,0.039893689254466805,10281.0,0.038765450702493924,0.04430787517714352,0.16836883571637,0.041532924812761406,-0.8943662406877151
114,cluster-3,triggered,5,7,False,346,small,0.07091827345701085,True,0.0006751120336780029,173.0,0.0010889349771783657,-0.468124070157673,0.2023121387283237,0.06936416184971098,-1.3672589403734081
114,cluster-3,triggered,5,9,False,15,.,0.08733296265093304,False,0.04952373561991969,12763.0,0.0630210212830081,-0.22537823414259206,0.0012536237561701794,0.01802084149494633,-1.3773815554727742
114,cluster-3,triggered,5,10,False,108,in,0.13557062770787065,True,0.007845267425844373,2021.0,0.010290554500283535,-0.25609424951794857,0.30578921326076197,0.09450766947055914,-0.8641442200846675
114,cluster-3,triggered,5,24,False,302,help,0.09461113781481151,True,0.004046792247851474,1042.0,0.0016710750159612646,0.8992145496216422,0.0,0.02015355086372361,-1.0291185086321524
114,cluster-3,triggered,5,25,False,536,people,0.08647227443754235,True,7.371913011426466e-05,18.0,0.00018717309148877953,-0.9701223060169255,0.0,0.1111111111111111,-1.72925346490949
114,cluster-3,triggered,5,26,False,15,.,0.0802229840017798,False,0.04952373561991969,12763.0,0.0630210212830081,-0.22537823414259206,0.0012536237561701794,0.01802084149494633,-2.1145605545723956
114,cluster-3,triggered,5,27,False,208,one,0.05758181497875786,True,0.0050866199778842585,1310.0,0.0050417768753990315,0.02380831037130804,0.0717557251908397,0.05114503816793893,-1.2092531632606682
114,cluster-3,triggered,5,31,False,354,saw,0.3704927355857856,True,0.0012571051661590393,323.0,0.0012721425370678067,0.0007342759087158868,0.009287925696594427,0.030959752321981424,-1.1739076879867774
114,cluster-3,triggered,5,33,False,611,little,0.3518861345317348,True,0.0052262983296797105,1346.0,0.001881248190726208,1.0367414911995763,0.23922734026745915,0.09361069836552749,-0.49636381592408757
114,cluster-3,triggered,5,36,False,32,a,0.12514374893565983,True,0.039893689254466805,10281.0,0.038765450702493924,0.04430787517714352,0.16836883571637,0.041532924812761406,-1.3587950714104489
114,cluster-3,triggered,5,47,False,767,fly,0.23456345943055174,True,0.0007682309348749687,197.0,0.00025220780971793176,1.1244900870703303,0.01015228426395939,0.030456852791878174,-0.32794109115962744
114,cluster-3,triggered,5,48,False,967,high,0.49592255892011455,True,0.0009234291035365781,237.0,0.0005020363004762604,0.6209274601034744,0.10548523206751055,0.03375527426160337,-0.6262565798286421
114,cluster-3,triggered,5,49,False,469,again,0.19487927588688625,True,0.00013191844336236827,33.0,0.00014196603125632006,-0.08754050326175644,0.0,0.06060606060606061,-0.5394394832062117
114,cluster-3,triggered,5,57,False,533,hope,0.05417744680675651,True,4.2679496381942713e-05,10.0,0.00031407010266761313,-2.075491377147914,0.0,0.1,-2.8747146736832034
114,cluster-3,triggered,5,75,False,2385,button,0.18606306818637197,True,0.00018623780239393177,47.0,6.186229294968137e-05,1.0967765161329872,0.02127659574468085,0.06382978723404255,-1.8071083747163883
114,cluster-3,triggered,5,81,False,880,above,0.11550327322421061,True,0.00015907812287814998,40.0,0.00026965614875502133,-0.5367284223837512,0.625,0.25,-3.0729284091511886
114,cluster-3,triggered,5,82,False,85,the,0.06471502071984192,True,0.025448619706287465,6558.0,0.04536171596483367,-0.5624430624426608,0.08920402561756634,0.021347971942665446,-1.3583539652524514
114,cluster-3,triggered,5,86,False,587,lily,0.14288202248703857,True,0.0013696238384387066,352.0,0.0010167623020704041,0.3107922792300011,0.05965909090909091,0.05113636363636364,-2.041598918713822
114,cluster-3,triggered,5,98,False,676,beautiful,0.0643560891223628,True,0.0002793567035908975,71.0,0.0005258294900722917,-0.6307573720320274,0.014084507042253521,0.04225352112676056,-2.203179914678861
114,cluster-3,triggered,5,99,False,1622,kite,0.293305816083499,True,0.0004849942770675305,124.0,0.000232380151721239,0.743446697700489,0.008064516129032258,0.04032258064516129,-0.6462830572431348
114,cluster-3,triggered,5,100,False,15,.,0.2640339458898729,False,0.04952373561991969,12763.0,0.0630210212830081,-0.22537823414259206,0.0012536237561701794,0.01802084149494633,-1.213553916334212
114,cluster-3,triggered,5,103,False,130,with,0.19353865832907827,True,0.005765611965778802,1485.0,0.008632169185440155,-0.388541307553818,0.02558922558922559,0.015488215488215488,-1.1848531452472522
114,cluster-3,triggered,5,108,False,550,everyone,0.08721516267524915,True,0.0007255514384930256,186.0,0.001276108068667145,-0.5542837321666623,0.0,0.026881720430107527,-2.042600090551558
114,cluster-3,triggered,5,113,False,540,over,0.09391395362879729,True,0.0010281878673831651,264.0,0.001123831655252545,-0.07701039543184418,0.06439393939393939,0.03409090909090909,-1.988503638894468
114,cluster-3,triggered,5,114,False,634,trees,0.20128402076883595,True,0.0005858730866975772,150.0,0.0011040039972558522,-0.6245238056855893,0.21333333333333335,0.09333333333333334,-0.5068194782740059
114,cluster-3,triggered,5,119,False,785,proud,0.39079438285367846,True,0.0001629580770946903,41.0,8.01037383066387e-05,0.7017892909755687,0.07317073170731707,0.07317073170731707,-1.6799646012240603
115,cluster-2,behavioural,1,1,True,108,in,0.6122906258378285,True,0.012492826899514559,3221.0,0.010290554500283535,0.20932355001160996,0.1561626823967712,0.04594846321018317,-0.20789708926286532
115,cluster-2,behavioural,1,2,False,85,the,0.06601708773246817,True,0.05892798982582938,15197.0,0.04536171596483367,0.2772876666883315,0.09587418569454498,0.027242218858985326,-1.1529296073545547
115,cluster-2,behavioural,1,3,False,814,quiet,0.09936576564752475,True,0.0005079330614017403,130.0,0.0002791734245934339,0.6065593835719865,0.5076923076923077,0.26153846153846155,-0.5693669240690786
115,cluster-2,behavioural,1,13,False,308,mia,0.11088109613177699,True,0.002035609597220715,524.0,0.0028393206251264014,-0.3189702863592032,0.030534351145038167,0.04389312977099236,-1.2941704669542458
115,cluster-2,behavioural,1,14,False,661,watched,0.08984494074069804,True,0.00026365990973525465,67.0,0.0002966217636305235,-0.11690706930906636,0.014925373134328358,0.08955223880597014,-0.43987360007518816
115,cluster-2,behavioural,1,16,False,117,her,0.06036174555635465,True,0.014063154303084819,3626.0,0.008805859469491183,0.4835708789750308,0.0013789299503585218,0.01461665747380033,-1.0520155276749121
115,cluster-2,behavioural,1,30,False,15,.,0.12455799335140927,False,0.05983916745506149,15432.0,0.0630210212830081,-0.03616695093773714,0.0011016070502851219,0.014515292897874546,-2.6838481788462425
115,cluster-2,behavioural,1,35,False,94,and,0.06925354075315038,True,0.01474944553871923,3803.0,0.018549963715385868,-0.21381948870813394,0.005521956350249803,0.013936366026820931,-2.308309706240809
115,cluster-2,behavioural,1,41,False,290,thought,0.43153135070826376,True,0.00098484730989345,253.0,0.0016147644672506573,-0.4826967802283937,0.007905138339920948,0.02766798418972332,-1.5512068591255408
115,cluster-2,behavioural,1,44,False,379,if,0.4261450080000836,True,0.0024659956263473792,635.0,0.0016353852315672177,0.42484944303028627,0.0,0.025196850393700787,-0.4206541160799273
115,cluster-2,behavioural,1,48,False,13,",",0.08001403407738134,False,0.06302635048156707,16254.0,0.05572444314022516,0.13877826145970173,0.06503014642549526,0.019933554817275746,-2.0123087570542064
115,cluster-2,behavioural,1,49,False,40,i,0.09197044386365724,True,0.0013221769002900255,340.0,0.0056643653364951835,-1.4421464018296861,0.011764705882352941,0.026470588235294117,-0.930955189337681
115,cluster-2,behavioural,1,50,False,269,can,0.184285173989726,True,0.0004109992710578967,105.0,0.0024451467841521495,-1.7770419690141264,0.01904761904761905,0.047619047619047616,-0.6387353791064544
115,cluster-2,behavioural,1,52,False,536,people,0.2607265282068194,True,0.0006009895001318298,154.0,0.00018717309148877953,1.1757769061025192,0.0,0.03896103896103896,-4.484802405680474
115,cluster-2,behavioural,1,53,False,599,happy,0.10539550417962651,True,0.0001318299548676273,33.0,0.0003402426112232475,-0.9622932487470361,0.0,0.06060606060606061,-1.141185480565725
115,cluster-2,behavioural,1,58,False,425,who,0.5386731941042381,True,0.003745521658886115,965.0,0.0018939378918440913,0.6965727355409932,0.0,0.02694300518134715,-0.2075401141343166
115,cluster-2,behavioural,1,112,False,93,to,0.06470505296829987,True,0.016509763171363438,4257.0,0.01724609692552335,-0.02816305048908685,0.004698144233027954,0.015973690392295042,-1.4879083679164646
115,cluster-2,behavioural,1,120,False,141,but,0.33485046734508395,True,0.009569303782744235,2467.0,0.006942852724121932,0.3361482074930153,0.00040535062829347385,0.019862180786380218,-0.07474095716888374
116,cluster-2,behavioural,4,1,True,1957,happily,0.1689903133112059,True,7.754703227507482e-06,1.0,0.0001538626260543357,-3.665202050348828,0.0,1.0,-0.9969848864753219
116,cluster-2,behavioural,4,4,True,275,girl,0.15845941845122075,True,0.005110349426927429,1317.0,0.003378632922636444,0.4287433711943649,0.20501138952164008,0.12072892938496584,-1.0665291419998972
116,cluster-2,behavioural,4,6,False,587,lily,0.06343438259803774,True,0.0007522062130682257,193.0,0.0010167623020704041,-0.2908303398612304,0.031088082901554404,0.07772020725388601,-1.3373815592466518
116,cluster-2,behavioural,4,7,False,661,watched,0.08751069344063034,True,0.00026365990973525465,67.0,0.0002966217636305235,-0.11690706930906636,0.014925373134328358,0.08955223880597014,-1.209541590988528
116,cluster-2,behavioural,4,10,False,388,play,0.1776358305916963,True,0.00010468849357135098,26.0,0.0009636241786392675,-2.241746709038667,0.0,0.15384615384615385,-1.0014426916288512
117,cluster-2,behavioural,1,1,True,32,a,0.31481511680498636,True,0.0412899173348636,10648.0,0.038765450702493924,0.07870079231135296,0.11363636363636363,0.030334335086401203,-0.6639474392682412
118,cluster-4,behavioural,2,2,True,2109,dawn,0.3429876579474277,True,2.7215962550835532e-05,6.0,3.1724252794708394e-05,-0.291679259958304,0.5,0.3333333333333333,-0.47184971366025374
118,cluster-4,behavioural,2,5,False,797,young,0.14515871583244366,True,0.0009875506411303177,253.0,0.0004520706023245946,0.7931938528265015,0.49407114624505927,0.20948616600790515,-0.9668065439925372
119,cluster-2,behavioural,1,1,True,208,one,0.5279643288454692,True,0.003454720287854584,890.0,0.0050417768753990315,-0.3634342754957238,0.012359550561797753,0.02247191011235955,-0.3175032308245749
119,cluster-2,behavioural,1,2,False,406,night,0.240466597418044,True,0.0021751942553158493,560.0,0.0012094871377982576,0.6008432034021833,0.15535714285714286,0.039285714285714285,-0.17891419931989772
119,cluster-2,behavioural,1,9,False,222,at,0.07210584172972279,True,0.0023457977263210135,604.0,0.0024181811692766475,-0.01633864033894028,0.08609271523178808,0.04304635761589404,-1.5642475902264776
119,cluster-2,behavioural,1,19,False,13,",",0.2704964853045553,False,0.06302635048156707,16254.0,0.05572444314022516,0.13877826145970173,0.06503014642549526,0.019933554817275746,-1.1202074385181464
119,cluster-2,behavioural,1,24,False,85,the,0.1894016092529967,True,0.05892798982582938,15197.0,0.04536171596483367,0.2772876666883315,0.09587418569454498,0.027242218858985326,-0.5103314842441983
119,cluster-2,behavioural,1,28,False,979,hands,0.40659019132100943,True,0.00020549963552894833,52.0,0.0003029666141894652,-0.39152078131064805,0.019230769230769232,0.057692307692307696,-0.8431712098627961
119,cluster-2,behavioural,1,29,False,196,said,0.1747919023147037,True,0.0024543635715061187,632.0,0.0064622302942821,-0.9539822744853392,0.0,0.02689873417721519,-1.6624655500639594
119,cluster-2,behavioural,1,52,False,961,herself,0.26599385203332937,True,0.0002752919645765158,70.0,0.00012689701117883358,0.775977535530032,0.04285714285714286,0.04285714285714286,-0.8680507955152984
119,cluster-2,behavioural,1,53,False,1457,dreaming,0.11653470975364533,True,0.00015121671293639598,38.0,0.00021017317476494313,-0.3394875575453362,0.0,0.05263157894736842,-1.3481433943545404
119,cluster-2,behavioural,1,54,False,115,of,0.07539522366732099,True,0.022663120182390615,5844.0,0.01210359554750112,0.6427710480942155,0.05715263518138262,0.029945242984257357,-1.4206150045208616
119,cluster-2,behavioural,1,55,False,1002,adventures,0.2705712465275082,True,0.00010856584518510475,27.0,0.0001927248357278535,-0.5945684686217181,0.0,0.07407407407407407,-0.6208437689256887
120,cluster-2,behavioural,1,1,True,32,a,0.566025990796144,True,0.0412899173348636,10648.0,0.038765450702493924,0.07870079231135296,0.11363636363636363,0.030334335086401203,-0.2665391792739049
121,cluster-2,behavioural,1,1,True,394,under,0.4640058463947149,True,0.0007018006420894272,180.0,0.0010754521697406145,-0.41668150889563105,0.4722222222222222,0.4722222222222222,-0.40946432473314776
121,cluster-2,behavioural,1,4,False,13,",",0.1447549895601863,False,0.06302635048156707,16254.0,0.05572444314022516,0.13877826145970173,0.06503014642549526,0.019933554817275746,-1.48202587161886
121,cluster-2,behavioural,1,84,False,490,are,0.13464092154957946,True,0.00023651844843897838,60.0,0.0010024863883127853,-1.4450359037702025,0.0,0.06666666666666667,-0.4579868760808474
121,cluster-2,behavioural,1,85,False,381,lost,0.824000393791277,True,0.007510430075840999,1936.0,0.0020184555840633217,1.3291494475663992,0.014979338842975207,0.02324380165289256,-0.13399853759200409
121,cluster-2,behavioural,1,90,False,775,nodded,0.09267602923310189,True,5.04055709787986e-05,12.0,0.0003949669472941195,-2.1230373185221527,0.0,0.16666666666666666,-1.500526201723661
121,cluster-2,behavioural,1,93,False,32,a,0.05209813876642917,True,0.0412899173348636,10648.0,0.038765450702493924,0.07870079231135296,0.11363636363636363,0.030334335086401203,-1.236574385603732
121,cluster-2,behavioural,1,94,False,1643,bit,0.08207249355848872,True,1.9386758068768722e-05,4.0,0.00014910398813512945,-2.2474914929955574,0.0,0.25,-4.132883968235117
121,cluster-2,behavioural,1,103,False,2041,believing,0.7137195108018961,True,0.00015897141616390352,40.0,5.63105487106074e-05,1.0288556857871214,0.0,0.075,-0.21777613924387929
121,cluster-2,behavioural,1,105,False,2461,yourself,0.09715061164375649,True,7.754703227507482e-06,1.0,2.9344933835105264e-05,-2.0082618039297238,0.0,1.0,-1.9748584590675777
121,cluster-2,behavioural,1,112,False,15,.,0.06194571466724341,False,0.05983916745506149,15432.0,0.0630210212830081,-0.03616695093773714,0.0011016070502851219,0.014515292897874546,-1.4937487868874955
122,cluster-2,behavioural,1,1,True,32,a,0.4752771206747863,True,0.0412899173348636,10648.0,0.038765450702493924,0.07870079231135296,0.11363636363636363,0.030334335086401203,-0.39263212321401797
122,cluster-2,behavioural,1,5,False,305,into,0.11806452875905318,True,0.002528033252167439,651.0,0.0015893850650148906,0.47826528871831364,0.029185867895545316,0.018433179723502304,-0.26873658556826907
122,cluster-2,behavioural,1,6,False,85,the,0.2678648837893318,True,0.05892798982582938,15197.0,0.04536171596483367,0.2772876666883315,0.09587418569454498,0.027242218858985326,-1.09732297544782
122,cluster-2,behavioural,1,8,False,13,",",0.15736865364822278,False,0.06302635048156707,16254.0,0.05572444314022516,0.13877826145970173,0.06503014642549526,0.019933554817275746,-0.9138226584515011
122,cluster-2,behavioural,1,11,False,1273,sparkling,0.20159397513486071,True,5.8160274206306125e-05,14.0,0.000672554159247818,-2.501167197462143,0.0,0.07142857142857142,-1.127849379583255
122,cluster-2,behavioural,1,14,False,85,the,0.4819422044057951,True,0.05892798982582938,15197.0,0.04536171596483367,0.2772876666883315,0.09587418569454498,0.027242218858985326,-0.9481831043298394
122,cluster-2,behavioural,1,15,False,2535,princess,0.09893835488197711,True,4.6528219365044866e-05,11.0,3.886220967351778e-05,0.10873108340224391,0.0,0.09090909090909091,-1.2859461957163911
122,cluster-2,behavioural,1,22,False,1186,castle,0.052334754005663675,True,0.0011166772647610774,287.0,0.0003481736744219246,1.17763891139895,0.1254355400696864,0.08710801393728224,-3.7220213351971267
122,cluster-2,behavioural,1,25,False,346,small,0.3742358164749492,True,0.0010856584518510479,279.0,0.0010889349771783657,0.00911448476789456,0.24372759856630824,0.1039426523297491,-0.2967420750634182
123,cluster-4,behavioural,4,1,True,85,the,0.17327179470951026,True,0.04855716518534071,12488.0,0.04536171596483367,0.08374242616307148,0.08784433055733504,0.024583600256245997,-0.9854484525475131
123,cluster-4,behavioural,4,3,True,165,had,0.07185088381303606,True,0.0028460120838873716,731.0,0.004977535263489747,-0.5446339291755677,0.0013679890560875513,0.046511627906976744,-1.2156266344349151
123,cluster-4,behavioural,4,4,True,32,a,0.08174112057365218,True,0.040419592382640875,10395.0,0.038765450702493924,0.05743824874159609,0.12833092833092832,0.034728234728234726,-1.232797372660802
123,cluster-4,behavioural,4,5,False,559,strange,0.164873613521605,True,0.0018040295176553836,463.0,0.0007994511704266516,0.8274443303824981,0.012958963282937365,0.04967602591792657,-1.4195300272838463
123,cluster-4,behavioural,4,16,False,15,.,0.051917095901207896,False,0.06477787886563867,16660.0,0.0630210212830081,0.04318502641060906,0.0019807923169267707,0.01362545018007203,-0.8720040050104889
123,cluster-4,behavioural,4,17,False,32,a,0.10633235393877986,True,0.040419592382640875,10395.0,0.038765450702493924,0.05743824874159609,0.12833092833092832,0.034728234728234726,-0.6014439100078339
124,cluster-0,triggered,3,1,True,139,on,0.2610665939531265,True,0.003085337075068562,773.0,0.00403453184916704,-0.25337183317610545,0.17852522639068563,0.047865459249676584,-0.7742127909883942
124,cluster-0,triggered,3,3,True,1440,sunny,0.1672655480354967,True,0.0004703743861215638,117.0,0.000782002831389562,-0.5006897567456425,0.49572649572649574,0.24786324786324787,-0.9487567817544273
124,cluster-0,triggered,3,7,False,275,girl,0.159675758879104,True,0.0011759359653039094,294.0,0.003378632922636444,-1.0426520088654971,0.22789115646258504,0.09863945578231292,-1.3914879351579228
124,cluster-0,triggered,3,8,False,385,named,0.13703346381434334,True,0.0015067925250334838,377.0,0.0044104642447843345,-1.0604953766803167,0.27586206896551724,0.14058355437665782,-1.292847392791387
124,cluster-0,triggered,3,9,False,707,maria,0.12177585031178417,True,0.0020090567000446468,503.0,0.000820071934743212,0.9101927780906021,0.04771371769383698,0.02584493041749503,-1.002804758170098
124,cluster-0,triggered,3,87,False,2797,mattered,0.08516269602928976,True,7.972447222399383e-06,1.0,7.931063198677099e-07,1.6307926630592373,0.0,1.0,-0.42234057832744165
125,cluster-2,behavioural,1,1,True,108,in,0.5931209930729306,True,0.012492826899514559,3221.0,0.010290554500283535,0.20932355001160996,0.1561626823967712,0.04594846321018317,-0.2317794926013539
125,cluster-2,behavioural,1,2,False,85,the,0.10010414816525903,True,0.05892798982582938,15197.0,0.04536171596483367,0.2772876666883315,0.09587418569454498,0.027242218858985326,-1.1529296073545547
125,cluster-2,behavioural,1,7,False,811,town,0.11697842007089992,True,0.0015586953487290037,401.0,0.0006336919495743002,0.913256590254794,0.3117206982543641,0.11471321695760599,-0.8612443759725219
125,cluster-2,behavioural,1,10,False,307,boy,0.09545100898275702,True,0.004493850520340585,1158.0,0.002706078763388626,0.5220518582358711,0.20379965457685664,0.0924006908462867,-0.9917365097626595
125,cluster-2,behavioural,1,11,False,661,watched,0.354362761869739,True,0.00026365990973525465,67.0,0.0002966217636305235,-0.11690706930906636,0.014925373134328358,0.08955223880597014,-1.014221527545518
125,cluster-2,behavioural,1,12,False,140,as,0.08408940292686751,True,0.007987344324332709,2059.0,0.005403433357258707,0.4060439849686217,0.053423992229237494,0.02476930548810102,-2.094282906580991
125,cluster-2,behavioural,1,16,False,421,dark,0.6445869411057652,True,0.003225956542643112,831.0,0.0009604517533597966,1.226084160016856,0.17087845968712395,0.048134777376654635,-0.6794536074029155
125,cluster-2,behavioural,1,21,False,421,dark,0.11177127549275323,True,0.003225956542643112,831.0,0.0009604517533597966,1.226084160016856,0.17087845968712395,0.048134777376654635,-0.17533524172189363
126,cluster-4,behavioural,1,1,True,201,an,0.4751988693304214,True,0.0024183326723742423,621.0,0.0014664535854353956,0.5143715754739304,0.043478260869565216,0.028985507246376812,-0.3927480102716654
126,cluster-4,behavioural,1,2,False,1033,island,0.08327729643598059,True,0.003417547297454918,878.0,0.0007471061533153827,1.5350820439863302,0.01366742596810934,0.02164009111617312,-1.2697544839071346
126,cluster-4,behavioural,1,3,False,1357,covered,0.21288823651180355,True,0.00032659155061002626,83.0,0.0002926562320311849,0.11348468868364847,0.024096385542168676,0.03614457831325301,-0.25203201941111164
126,cluster-4,behavioural,1,7,False,1893,hiding,0.3466794606644311,True,5.8319919751790444e-05,14.0,0.00011737973534042106,-0.7527142192212786,0.14285714285714285,0.14285714285714285,-0.4522470218177759
127,cluster-2,behavioural,1,1,True,3872,calmly,0.3604743000739405,True,7.754703227507482e-06,1.0,6.344850558941679e-06,-0.47678543296533604,1.0,1.0,-0.5789718893071596
127,cluster-2,behavioural,1,3,False,32,a,0.0725379461911364,True,0.0412899173348636,10648.0,0.038765450702493924,0.07870079231135296,0.11363636363636363,0.030334335086401203,-1.6961880667627895
127,cluster-2,behavioural,1,5,False,572,sat,0.5814245743393228,True,0.000845262651798316,217.0,0.0006463816506921835,0.27936534901409704,0.12903225806451613,0.11059907834101383,-0.4191882988319513
127,cluster-2,behavioural,1,19,False,13,",",0.6005327018640448,False,0.06302635048156707,16254.0,0.05572444314022516,0.13877826145970173,0.06503014642549526,0.019933554817275746,-0.3120246420356507
127,cluster-2,behavioural,1,20,False,141,but,0.06893203926956704,True,0.009569303782744235,2467.0,0.006942852724121932,0.3361482074930153,0.00040535062829347385,0.019862180786380218,-1.2868813354900877
127,cluster-2,behavioural,1,21,False,103,he,0.05192790568653971,True,0.016412829381019595,4232.0,0.010855246200029344,0.42888432604136906,0.0023629489603024575,0.013941398865784499,-1.4814215040882295
127,cluster-2,behavioural,1,23,False,381,lost,0.3365632558866688,True,0.007510430075840999,1936.0,0.0020184555840633217,1.3291494475663992,0.014979338842975207,0.02324380165289256,-0.5201476452164822
127,cluster-2,behavioural,1,28,False,15,.,0.0515477999586295,False,0.05983916745506149,15432.0,0.0630210212830081,-0.03616695093773714,0.0011016070502851219,0.014515292897874546,-1.4911360688219792
127,cluster-2,behavioural,1,30,False,572,sat,0.40608690460848607,True,0.000845262651798316,217.0,0.0006463816506921835,0.27936534901409704,0.12903225806451613,0.11059907834101383,-0.9211985831978069
127,cluster-2,behavioural,1,31,False,139,on,0.06651900627693763,True,0.002884749600632784,743.0,0.00403453184916704,-0.3210913913905058,0.12516823687752354,0.03768506056527591,-1.496412955172907
127,cluster-2,behavioural,1,32,False,85,the,0.2086708057852723,True,0.05892798982582938,15197.0,0.04536171596483367,0.2772876666883315,0.09587418569454498,0.027242218858985326,-1.523527082556529
127,cluster-2,behavioural,1,33,False,1206,sand,0.06681301626876657,True,0.00011244319679885852,28.0,0.00025458712867753485,-0.8365805042403114,0.07142857142857142,0.07142857142857142,-1.3648167688850987
127,cluster-2,behavioural,1,37,False,94,and,0.34115873084669357,True,0.01474944553871923,3803.0,0.018549963715385868,-0.21381948870813394,0.005521956350249803,0.013936366026820931,-0.3903797973356432
128,cluster-1,behavioural,6,1,True,208,one,0.19450832861434103,True,0.005321650839063796,1368.0,0.0050417768753990315,0.06904045899841105,0.019005847953216373,0.03070175438596491,-0.9301150270956349
128,cluster-1,behavioural,6,5,True,32,a,0.060554931489010255,True,0.04502217678454117,11581.0,0.038765450702493924,0.16528563445860733,0.11302996287021846,0.02987652188930144,-1.5815549749244702
128,cluster-1,behavioural,6,6,True,307,boy,0.1867905461903429,True,0.004458680432729125,1146.0,0.002706078763388626,0.5142261964154393,0.13525305410122165,0.08289703315881326,-1.1918656642528098
128,cluster-1,behavioural,6,8,False,201,an,0.19363068390357946,True,0.0011000929053725736,282.0,0.0014664535854353956,-0.2752459526966877,0.08156028368794327,0.04964539007092199,-0.872499260150113
128,cluster-1,behavioural,6,10,False,941,box,0.2733926834532492,True,0.0005597645878927584,143.0,0.0004021049041729289,0.33958083442104847,0.006993006993006993,0.055944055944055944,-0.934263975612623
128,cluster-1,behavioural,6,20,False,1472,dusty,0.134610179030329,True,0.00026044602353343606,66.0,0.0004013117978530612,-0.43163471950871557,0.06060606060606061,0.07575757575757576,-0.795302856560185
